Domain Name,Type,Site Rating (gray or white),Category,Behavioral Keywords,Market Requests,Audience
cmsite.housewarming.work,Website,white,Display,"Streaming, OTT",21423642,General Market
cmt.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
cn.classic.warcraftlogs.com,Website,white,Display,"Streaming, OTT",25008024,General Market
cn.investing.com,Website,white,Display,"Streaming, OTT",208454736,General Market
cn.wsj.com,Website,white,Display,"Streaming, OTT",11019712,General Market
cnas.fandom.com,Website,white,Display,"Streaming, OTT",65548583,General Market
cnbc.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
cnc.fandom.com,Website,white,Display,"Streaming, OTT",39599813,General Market
cnet.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
cnevpost.com,Website,white,Display,"Streaming, OTT",71321037,General Market
cnn.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
cnn.iprima.cz,Website,white,Display,"Streaming, OTT",69763455,General Market
cnnespanol.cnn.com,Website,white,Display,"Streaming, OTT",38458939,General Market
cnnportugal.iol.pt,Website,white,Display,"Streaming, OTT",199482238,General Market
cntraveler.com,Website,white,Premium Publisher,"Travel, Streaming, OTT",,General Market
cnycentral.com,Website,white,Display,"Streaming, OTT",218313404,General Market
cnynews.com,Website,white,Display,"News Consumers, Current Events, Streaming, OTT",70835149,General Market
cnz.to,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
co-trip.jp,Website,white,Display,"Streaming, OTT",17944883,General Market
co.mail.yahoo.com,Website,white,Display,"Streaming, OTT",22565959,General Market
co.milesplit.com,Website,white,Display,"Streaming, OTT",29289865,General Market
coach.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
coachdebbieruns.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
coachsofiafitness.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Health, Wellness, Streaming, OTT",,Women Owned
coastalliving.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
coastlinestoskylines.com,Video + Display,white,Video + Display,"African American, Black Culture, Multicultural, Streaming, OTT",,African American
cocinaandrea.com,Website,white,Display,"Streaming, OTT",32193792,General Market
cocinachilena.cl,Website,white,Display,"Streaming, OTT",9399144,General Market
cocinaconcoqui.com,Website,white,Display,"Streaming, OTT",38060924,General Market
cocinadominicana.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
cocktailcontessa.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
cocktailswithclass.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
coco-tte.jp,Website,white,Display,"Streaming, OTT",19058835,General Market
cococrochetlee.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
cocoeast.ca,Website,white,Display,"Streaming, OTT",42669963,General Market
cocokara-next.com,Website,white,Display,"Streaming, OTT",60646790,General Market
cocolapinedesign.com,Website,white,Display,"Streaming, OTT",10781526,General Market
coconutsandkettlebells.com,Website,white,Display,"Streaming, OTT",19339648,General Market
cocoscaravan.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Auto, Streaming, OTT",,Women Owned
cocowest.ca,Website,white,Display,"Streaming, OTT",129021014,General Market
cod-esports.fandom.com,Website,white,Display,"Sports Fans, Streaming, OTT",42969124,General Market
cod.tracker.gg,Website,white,Display,"Streaming, OTT",10519811,General Market
code-maze.com,Website,white,Display,"Streaming, OTT",50125061,General Market
codebeautify.org,Website,white,Display,"Streaming, OTT",613261866,General Market
codegeass.fandom.com,Website,white,Display,"Streaming, OTT",47054860,General Market
codelyoko.fandom.com,Website,white,Display,"Streaming, OTT",9089753,General Market
codeshare.io,Website,white,Display,"Streaming, OTT",58779048,General Market
codewordsolver.com,Website,white,Display,"Streaming, OTT",32932630,General Market
codicefiscale.com,Website,white,Display,"Streaming, OTT",35995729,General Market
codycross.info,Website,white,Display,"Streaming, OTT",212433245,General Market
codycrosssolution.com,Website,white,Display,"Streaming, OTT",11934869,General Market
coffeeandcarpool.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Auto, Streaming, OTT",,Women Owned
coffeeandcoos.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
coffeechronicler.com,Website,white,Display,"Streaming, OTT",11318875,General Market
coffeecopycat.com,Website,white,Display,"Streaming, OTT",31804039,General Market
coffeecupsandcrayons.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
coffeesphere.com,Video + Display,white,Video + Display,"Asian American, AAPI, Multicultural, Streaming, OTT",,AAPI
coffeestylish.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
coffeewithsummer.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
coffeewithus3.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
coffin-of-andy-and-leyley.fandom.com,Website,white,Display,"Streaming, OTT",15394775,General Market
cognitoforms.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
coilsandglory.com,Video + Display,white,Video + Display,"African American, Black Culture, Multicultural, Streaming, OTT",,African American
coinadbank.com,Website,white,Display,"Streaming, OTT",17345948,General Market
coinbase.com,Website,white,Premium Publisher,"Sports Fans, Streaming, OTT",,General Market
coinmarketcap.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
coinpriceline.com,Website,white,Display,"Streaming, OTT",46047517,General Market
coins.thefuntimesguide.com,Website,white,Display,"Streaming, OTT",13022483,General Market
coldcase.fandom.com,Website,white,Display,"Streaming, OTT",30533689,General Market
coldwatercreek.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
coldweathercomfort.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
coldwellbankerhomes.com,Website,white,Premium Publisher,"Home, DIY, Streaming, OTT",,General Market
coleandmarmalade.com,Website,white,Display,"Streaming, OTT",38702945,General Market
coleycooks.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
collective.world,Website,white,Display,"Streaming, OTT",520235611,General Market
colleenchristensennutrition.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
collegeboard.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
collegeconfidential.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
collegefashion.net,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Fashion, Beauty, Streaming, OTT",,Women Owned
collegefootballnetwork.com,Website,white,Display,"Streaming, OTT",75254354,General Market
collegefootballnews.com,Website,white,Display,"News Consumers, Current Events, Streaming, OTT",269433035,General Market
collegehumor.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
collegelifemadeeasy.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
collegesportswire.usatoday.com,Website,white,Display,"Sports Fans, Streaming, OTT",21614094,General Market
collepic.net,Website,white,Display,"Streaming, OTT",21209383,General Market
collider.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
collinsdictionary.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
colnect.com,Website,white,Display,"Streaming, OTT",261117617,General Market
colombia.as.com,Website,white,Display,"Streaming, OTT",105416594,General Market
colonist.io,Website,white,Display,"Streaming, OTT",3658884498,General Market
color-hex.com,Website,white,Display,"Streaming, OTT",14834452,General Market
colorado.gov,Website,white,Premium Publisher,"Streaming, OTT",,General Market
colorado.sportswar.com,Website,white,Display,"Sports Fans, Streaming, OTT",11238823,General Market
coloradobuffaloeswire.usatoday.com,Website,white,Display,"Streaming, OTT",59061288,General Market
coloradohockeynow.com,Website,white,Display,"Streaming, OTT",21179535,General Market
colorful.fandom.com,Website,white,Display,"Streaming, OTT",9140270,General Market
colorhunt.co,Website,white,Display,"Streaming, OTT",213225425,General Market
coloring.photos,Website,white,Display,"Streaming, OTT",15799833,General Market
colorkit.co,Website,white,Display,"Streaming, OTT",11780820,General Market
colormadehappy.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
colormecrafty.net,Video + Display,white,Video + Display,"African American, Black Culture, Multicultural, Streaming, OTT",,African American
colors.muz.li,Website,white,Display,"Streaming, OTT",10669998,General Market
colorsexplained.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
colorwithfuzzy.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
colouredhaircare.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Auto, Streaming, OTT",,Women Owned
coltswire.usatoday.com,Website,white,Display,"Streaming, OTT",32461432,General Market
columbia.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
columbia.edu,Website,white,Premium Publisher,"Streaming, OTT",,General Market
columbusonthecheap.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
column.sp.baseball.findfriends.jp,Website,white,Display,"Streaming, OTT",9222875,General Market
com.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
comcast.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
comeamaviaja.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
comebackmomma.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
comedera.com,Website,white,Display,"Streaming, OTT",46437542,General Market
comenity.net,Website,white,Premium Publisher,"Streaming, OTT",,General Market
comfortablefood.com,Website,white,Display,"Food Enthusiasts, Streaming, OTT",9670888,General Market
comfortablydomestic.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
comfortzone.club,Website,white,Display,"Streaming, OTT",66404079,General Market
comic-action.com,Website,white,Display,"Streaming, OTT",9577591,General Market
comic-days.com,Website,white,Display,"Streaming, OTT",40821420,General Market
comic-earthstar.com,Website,white,Display,"Streaming, OTT",17601804,General Market
comic-gardo.com,Website,white,Display,"Streaming, OTT",56928503,General Market
comic-walker.com,Website,white,Display,"Streaming, OTT",250513549,General Market
comic.studio,Website,white,Display,"Streaming, OTT",80859461,General Market
comicbook.com,Website,white,Premium Publisher,"Streaming, OTT",,General Market
comicbookclublive.com,Website,white,Display,"Streaming, OTT",13804479,General Market
comicbookmovie.com,Website,white,Display,"Streaming, OTT",387349974,General Market
comicbookrealm.com,Website,white,Display,"Streaming, OTT",56599693,General Market
comichronicle.com,Website,white,Display,"Streaming, OTT",70413193,General Market
comicskingdom.com,Website,white,Display,"Streaming, OTT",20696682,General Market
comicvine.gamespot.com,Website,white,Display,"Streaming, OTT",309783885,General Market
comingsoon.net,Website,white,Premium Publisher,"Streaming, OTT",,General Market
cominguprosestheblog.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
commandcooking.com,Website,white,Display,"Food Enthusiasts, Streaming, OTT",162896264,General Market
commandersherald.com,Website,white,Display,"Streaming, OTT",43658859,General Market
commanderswire.usatoday.com,Website,white,Display,"Streaming, OTT",202523882,General Market
commands.gg,Website,white,Display,"Streaming, OTT",31503741,General Market
comment-reparer.com,Website,white,Display,"Streaming, OTT",100644759,General Market
commonapp.org,Website,white,Premium Publisher,"Streaming, OTT",,General Market
commonground-do.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
commons.nicovideo.jp,Website,white,Display,"Streaming, OTT",12739274,General Market
commonsensehome.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Home, DIY, Streaming, OTT",,Women Owned
commonsensemedia.org,Website,white,Premium Publisher,"Streaming, OTT",,General Market
communikait.com,Video + Display,white,Video + Display,"Women-Owned, Female Audience, Streaming, OTT",,Women Owned
